-0.028358,-84.97
-0.0288,-84.416
-0.029239,-83.854
-0.029675,-83.284
-0.030108,-82.705
-0.030539,-82.118
-0.030966,-81.523
-0.03139,-80.92
-0.031811,-80.308
-0.032229,-79.689
-0.032643,-79.061
-0.033055,-78.426
-0.033463,-77.783
-0.033868,-77.132
-0.034269,-76.473
-0.034667,-75.807
-0.035061,-75.133
-0.035452,-74.451
-0.035839,-73.762
-0.036223,-73.066
-0.036603,-72.363
-0.03698,-71.652
-0.037352,-70.934
-0.037721,-70.209
-0.038087,-69.477
-0.038448,-68.738
-0.038806,-67.992
-0.03916,-67.239
-0.039509,-66.48
-0.039855,-65.714
-0.040197,-64.941
-0.040535,-64.162
-0.040869,-63.377
-0.041198,-62.585
-0.041524,-61.787
-0.041846,-60.982
-0.042163,-60.172
-0.042476,-59.355
-0.042785,-58.533
-0.043089,-57.705
-0.043389,-56.871
-0.043685,-56.031
-0.043977,-55.186
-0.044264,-54.335
-0.044547,-53.479
-0.044825,-52.617
-0.045099,-51.75
-0.045368,-50.878
-0.045632,-50.001
-0.045893,-49.119
-0.046148,-48.232
-0.046399,-47.34
-0.046645,-46.444
-0.046887,-45.543
-0.047124,-44.637
-0.047356,-43.727
-0.047584,-42.812
-0.047806,-41.893
-0.048024,-40.97
-0.048238,-40.043
-0.048446,-39.112
-0.048649,-38.177
-0.048848,-37.238
-0.049042,-36.295
-0.049231,-35.349
-0.049414,-34.399
-0.049593,-33.446
-0.049767,-32.489
-0.049936,-31.529
-0.0501,-30.566
-0.050259,-29.6
-0.050413,-28.631
-0.050562,-27.659
-0.050706,-26.685
-0.050845,-25.708
-0.050979,-24.728
-0.051108,-23.745
-0.051231,-22.761
-0.05135,-21.774
-0.051463,-20.784
-0.051571,-19.793
-0.051674,-18.8
-0.051772,-17.805
-0.051864,-16.808
-0.051952,-15.809
-0.052034,-14.809
-0.052111,-13.808
-0.052183,-12.805
-0.05225,-11.8
-0.052311,-10.795
-0.052367,-9.7883
-0.052418,-8.7808
-0.052464,-7.7724
-0.052504,-6.7632
-0.052539,-5.7534
-0.052569,-4.7429
-0.052594,-3.732
-0.052613,-2.7208
-0.052628,-1.7092
-0.052636,-0.69748
-0.05264,0.31431
-0.052638,1.3261
-0.052631,2.3377
-0.052619,3.3491
-0.052602,4.3602
-0.052579,5.3708
-0.052551,6.3809
-0.052518,7.3903
-0.05248,8.399
-0.052436,9.4069
-0.052387,10.414
-0.052333,11.42
-0.052273,12.424
-0.052209,13.428
-0.052139,14.43
-0.052064,15.431
-0.051984,16.43
-0.051898,17.428
-0.051807,18.423
-0.051712,19.417
-0.051611,20.409
-0.051504,21.399
-0.051393,22.387
-0.051277,23.373
-0.051155,24.356
-0.051028,25.337
-0.050896,26.315
-0.05076,27.291
-0.050618,28.264
-0.05047,29.234
-0.050318,30.201
-0.050161,31.165
-0.049999,32.126
-0.049832,33.084
-0.04966,34.038
-0.049483,34.989
-0.049301,35.937
-0.049114,36.881
-0.048922,37.821
-0.048725,38.758
-0.048523,39.691
-0.048317,40.619
-0.048106,41.544
-0.04789,42.464
-0.047669,43.381
-0.047443,44.293
-0.047212,45.2
-0.046977,46.103
-0.046737,47.001
-0.046493,47.895
-0.046244,48.784
-0.04599,49.668
-0.045732,50.547
-0.045469,51.421
-0.045201,52.29
-0.044929,53.153
-0.044652,54.011
-0.044371,54.864
-0.044086,55.712
-0.043796,56.553
-0.043502,57.39
-0.043203,58.22
-0.0429,59.045
-0.042593,59.863
-0.042282,60.676
-0.041966,61.483
-0.041646,62.283
-0.041322,63.077
-0.040994,63.865
-0.040662,64.647
-0.040326,65.422
-0.039985,66.191
-0.039641,66.952
-0.039292,67.708
-0.03894,68.456
-0.038584,69.198
-0.038224,69.932
-0.03786,70.66
-0.037493,71.381
-0.037121,72.094
-0.036746,72.801
-0.036367,73.5
-0.035985,74.191
-0.035599,74.876
-0.035209,75.552
-0.034816,76.222
-0.03442,76.883
-0.03402,77.537
-0.033616,78.183
-0.03321,78.821
-0.0328,79.452
-0.032386,80.074
-0.03197,80.689
-0.03155,81.295
-0.031127,81.894
-0.030701,82.484
-0.030272,83.066
-0.02984,83.639
-0.029404,84.204
-0.028966,84.761
-0.028525,85.309
-0.028082,85.849
-0.027635,86.38
-0.027186,86.903
-0.026733,87.417
-0.026279,87.922
-0.025821,88.418
-0.025361,88.906
-0.024899,89.384
-0.024434,89.854
-0.023966,90.314
-0.023496,90.766
-0.023024,91.209
-0.02255,91.642
-0.022073,92.066
-0.021594,92.481
-0.021113,92.887
-0.020629,93.284
-0.020144,93.671
-0.019657,94.049
-0.019167,94.417
-0.018676,94.776
-0.018183,95.126
-0.017688,95.466
-0.017192,95.796
-0.016693,96.117
-0.016193,96.428
-0.015691,96.73
-0.015188,97.022
-0.014683,97.304
-0.014177,97.576
-0.01367,97.839
-0.013161,98.092
-0.01265,98.335
-0.012139,98.568
-0.011626,98.792
-0.011112,99.006
-0.010597,99.209
-0.010081,99.403
-0.0095634,99.587
-0.0090453,99.761
-0.0085263,99.925
-0.0080064,100.08
-0.0074858,100.22
-0.0069643,100.36
-0.0064422,100.48
-0.0059195,100.59
-0.0053961,100.7
-0.0048722,100.79
-0.0043478,100.87
-0.003823,100.95
-0.0032978,101.01
-0.0027723,101.06
-0.0022465,101.11
-0.0017205,101.14
-0.0011943,101.16
-0.00066798,101.18
-0.0001416,101.18
0.0003848,101.17
0.00091116,101.15
0.0014374,101.13
0.0019636,101.09
0.0024895,101.04
0.0030152,100.98
0.0035405,100.92
0.0040656,100.84
0.0045902,100.75
0.0051143,100.65
0.005638,100.54
0.0061611,100.42
0.0066835,100.3
0.0072053,100.16
0.0077264,100.01
0.0082467,99.85
0.0087662,99.682
0.0092848,99.503
0.0098025,99.315
0.010319,99.116
0.010835,98.908
0.011349,98.69
0.011863,98.462
0.012375,98.224
0.012886,97.976
0.013396,97.719
0.013904,97.452
0.014411,97.175
0.014917,96.888
0.015421,96.592
0.015923,96.285
0.016424,95.97
0.016924,95.644
0.017421,95.31
0.017917,94.965
0.018411,94.611
0.018903,94.248
0.019394,93.875
0.019882,93.493
0.020369,93.102
0.020853,92.701
0.021335,92.291
0.021815,91.871
0.022293,91.443
0.022769,91.005
0.023243,90.558
0.023714,90.103
0.024182,89.638
0.024649,89.164
0.025113,88.681
0.025574,88.19
0.026033,87.689
0.026489,87.18
0.026943,86.662
0.027394,86.136
0.027842,85.601
0.028287,85.057
0.02873,84.505
0.029169,83.944
0.029606,83.375
0.03004,82.798
0.03047,82.212
0.030898,81.618
0.031323,81.016
0.031744,80.406
0.032163,79.788
0.032578,79.162
0.03299,78.528
0.033398,77.886
0.033803,77.236
0.034205,76.578
0.034604,75.913
0.034998,75.241
0.03539,74.56
0.035778,73.873
0.036162,73.178
0.036543,72.475
0.03692,71.766
0.037293,71.049
0.037663,70.325
0.038029,69.594
0.038391,68.856
0.038749,68.111
0.039103,67.36
0.039454,66.601
0.0398,65.836
0.040143,65.065
0.040481,64.287
0.040816,63.502
0.041146,62.711
0.041473,61.914
0.041795,61.111
0.042113,60.301
0.042426,59.486
0.042736,58.664
0.043041,57.837
0.043342,57.004
0.043638,56.165
0.043931,55.321
0.044218,54.471
0.044502,53.616
0.044781,52.755
0.045055,51.889
0.045325,51.018
0.045591,50.141
0.045852,49.26
0.046108,48.374
0.046359,47.483
0.046606,46.587
0.046849,45.686
0.047087,44.781
0.04732,43.872
0.047548,42.958
0.047771,42.04
0.04799,41.117
0.048204,40.191
0.048413,39.26
0.048617,38.326
0.048817,37.387
0.049011,36.445
0.049201,35.5
0.049385,34.55
0.049565,33.598
0.04974,32.642
0.04991,31.682
0.050075,30.72
0.050234,29.754
0.050389,28.786
0.050539,27.814
0.050684,26.84
0.050823,25.863
0.050958,24.884
0.051087,23.902
0.051212,22.918
0.051331,21.931
0.051445,20.942
0.051554,19.951
0.051658,18.958
0.051756,17.963
0.05185,16.967
0.051938,15.969
0.052021,14.969
0.052099,13.967
0.052172,12.964
0.052239,11.96
0.052302,10.955
0.052359,9.9487
0.05241,8.9413
0.052457,7.9331
0.052498,6.924
0.052534,5.9143
0.052565,4.9039
0.05259,3.8931
0.052611,2.8818
0.052626,1.8703
0.052635,0.85862
0.05264,-0.15316
0.052639,-1.1649
0.052633,-2.1766
0.052622,-3.188
0.052605,-4.1992
0.052583,-5.2099
0.052556,-6.22
0.052524,-7.2296
0.052486,-8.2384
0.052443,-9.2464
0.052395,-10.254
0.052342,-11.26
0.052283,-12.265
0.052219,-13.268
0.05215,-14.271
0.052076,-15.272
0.051997,-16.271
0.051912,-17.269
0.051822,-18.265
0.051727,-19.259
0.051627,-20.251
0.051522,-21.242
0.051411,-22.23
0.051295,-23.216
0.051175,-24.199
0.051049,-25.181
0.050918,-26.159
0.050782,-27.135
0.05064,-28.109
0.050494,-29.079
0.050343,-30.047
0.050187,-31.012
0.050025,-31.973
